Date,Price ($),Units Sold,Promo,Weekday,Competitor Price ($),Season,Time of Day,Revenue ($)
2023-12-09,36.71,1384,Yes,Saturday,34.11,Winter,Evening,50806.64
2023-12-09,37.43,1156,No,Saturday,51.15,Winter,Afternoon,43269.08
2023-12-09,40.03,741,No,Saturday,30.42,Winter,Evening,29662.23
2023-12-09,39.97,934,No,Saturday,37.97,Winter,Afternoon,37331.98
2023-12-09,22.4,1361,No,Saturday,24.31,Winter,Morning,30486.4
2023-12-09,37.52,960,No,Saturday,40.19,Winter,Night,36019.2
2023-12-09,38.56,921,No,Saturday,35.01,Winter,Morning,35513.76
2023-12-09,41.0,1359,No,Saturday,40.16,Winter,Afternoon,55719.0
2023-12-09,37.37,743,No,Saturday,28.58,Winter,Evening,27765.91
2023-12-09,39.89,1076,No,Saturday,42.05,Winter,Afternoon,42921.64
2023-12-09,42.68,1179,No,Saturday,43.03,Winter,Afternoon,50319.72
2023-12-09,31.51,1368,No,Saturday,32.88,Winter,Morning,43105.68
2023-12-09,32.02,1455,No,Saturday,34.89,Winter,Afternoon,46589.1
2023-12-10,45.07,909,No,Sunday,45.5,Winter,Evening,40968.63
2023-12-10,39.42,1278,Yes,Sunday,38.72,Winter,Morning,50378.76
2023-12-10,34.61,980,No,Sunday,33.24,Winter,Afternoon,33917.8
2023-12-10,39.63,1041,No,Sunday,43.11,Winter,Evening,41254.83
2023-12-10,40.95,1075,No,Sunday,36.06,Winter,Afternoon,44021.25
2023-12-10,45.02,818,Yes,Sunday,43.7,Winter,Afternoon,36826.36
2023-12-10,39.9,1110,No,Sunday,37.23,Winter,Evening,44289.0
2023-12-10,41.44,1057,No,Sunday,31.24,Winter,Afternoon,43802.08
2023-12-10,40.52,764,No,Sunday,37.62,Winter,Evening,30957.28
2023-12-10,43.37,879,No,Sunday,41.33,Winter,Afternoon,38122.23
2023-12-10,47.05,1194,No,Sunday,52.81,Winter,Afternoon,56177.7
2023-12-10,46.75,560,No,Sunday,41.74,Winter,Morning,26180.0
2023-12-10,33.7,1341,No,Sunday,43.03,Winter,Afternoon,45191.7
2023-12-10,45.16,1116,No,Sunday,46.38,Winter,Afternoon,50398.56
2023-12-10,42.54,994,No,Sunday,39.02,Winter,Afternoon,42284.76
2023-12-10,31.87,1066,Yes,Sunday,32.43,Winter,Morning,33973.42
2023-12-10,37.7,1077,No,Sunday,41.76,Winter,Afternoon,40602.9
2023-12-10,53.47,861,Yes,Sunday,53.35,Winter,Afternoon,46037.67
2023-12-10,41.0,770,No,Sunday,37.93,Winter,Evening,31570.0
2023-12-10,40.35,1009,No,Sunday,34.46,Winter,Afternoon,40713.15
2023-12-10,38.52,1081,No,Sunday,42.14,Winter,Afternoon,41640.12
2023-12-10,33.36,1258,No,Sunday,32.31,Winter,Evening,41966.88
2023-12-10,28.72,1310,Yes,Sunday,23.05,Winter,Morning,37623.2
2023-12-10,38.19,1232,No,Sunday,45.44,Winter,Morning,47050.08
2023-12-10,47.21,745,No,Sunday,56.63,Winter,Evening,35171.45
2023-12-10,38.14,906,No,Sunday,32.13,Winter,Morning,34554.84
2023-12-10,38.38,812,No,Sunday,34.08,Winter,Evening,31164.56
2023-12-10,37.13,715,No,Sunday,39.62,Winter,Morning,26547.95
2023-12-10,40.12,1304,No,Sunday,46.59,Winter,Afternoon,52316.48
2023-12-11,49.74,768,No,Monday,51.6,Winter,Evening,38200.32
2023-12-11,37.84,837,No,Monday,38.76,Winter,Morning,31672.08
2023-12-11,31.81,954,No,Monday,34.98,Winter,Afternoon,30346.74
2023-12-11,41.23,841,No,Monday,44.95,Winter,Afternoon,34674.43
2023-12-11,44.96,727,No,Monday,52.76,Winter,Night,32685.92
2023-12-11,31.78,928,No,Monday,40.64,Winter,Morning,29491.84
2023-12-11,40.26,651,No,Monday,37.0,Winter,Morning,26209.26
2023-12-11,32.47,882,No,Monday,37.22,Winter,Afternoon,28638.54
2023-12-11,46.76,547,No,Monday,41.41,Winter,Afternoon,25577.72
2023-12-11,34.63,976,No,Monday,40.83,Winter,Morning,33798.88
2023-12-11,26.72,1402,Yes,Monday,18.52,Winter,Morning,37461.44
2023-12-11,28.66,1248,Yes,Monday,30.82,Winter,Afternoon,35767.68
2023-12-11,46.55,682,No,Monday,48.31,Winter,Evening,31747.1
2023-12-11,39.92,591,No,Monday,37.3,Winter,Evening,23592.72
2023-12-11,33.31,701,No,Monday,38.76,Winter,Afternoon,23350.31
2023-12-11,34.33,976,No,Monday,33.89,Winter,Morning,33506.08
2023-12-11,39.14,1039,No,Monday,48.76,Winter,Night,40666.46
2023-12-11,40.37,561,No,Monday,43.09,Winter,Afternoon,22647.57
2023-12-11,29.71,1228,No,Monday,34.75,Winter,Morning,36483.88
2023-12-11,39.75,880,No,Monday,40.57,Winter,Morning,34980.0
2023-12-11,40.58,920,No,Monday,37.73,Winter,Afternoon,37333.6
2023-12-11,24.42,1087,No,Monday,26.01,Winter,Morning,26544.54
2023-12-11,38.71,1243,No,Monday,34.33,Winter,Morning,48116.53
2023-12-11,45.58,545,No,Monday,38.57,Winter,Morning,24841.1
2023-12-11,38.62,1059,No,Monday,29.85,Winter,Afternoon,40898.58
2023-12-11,38.15,544,No,Monday,44.03,Winter,Afternoon,20753.6
2023-12-12,45.02,273,No,Tuesday,39.63,Winter,Morning,12290.46
2023-12-12,37.05,898,No,Tuesday,33.0,Winter,Morning,33270.9
2023-12-12,37.4,1041,Yes,Tuesday,35.91,Winter,Evening,38933.4
2023-12-12,38.51,811,No,Tuesday,35.14,Winter,Evening,31231.61
2023-12-12,38.68,1396,No,Tuesday,50.02,Winter,Evening,53997.28
2023-12-12,36.23,826,No,Tuesday,34.17,Winter,Evening,29925.98
2023-12-12,30.79,769,No,Tuesday,22.64,Winter,Afternoon,23677.51
2023-12-12,42.16,1106,No,Tuesday,46.73,Winter,Morning,46628.96
2023-12-12,44.33,841,No,Tuesday,45.86,Winter,Evening,37281.53
2023-12-12,26.78,811,No,Tuesday,32.72,Winter,Afternoon,21718.58
2023-12-12,44.43,587,No,Tuesday,43.79,Winter,Afternoon,26080.41
2023-12-12,41.73,1135,No,Tuesday,35.55,Winter,Night,47363.55
2023-12-12,23.82,1212,No,Tuesday,27.6,Winter,Evening,28869.84
2023-12-12,53.17,564,No,Tuesday,50.13,Winter,Morning,29987.88
2023-12-12,37.85,778,No,Tuesday,45.84,Winter,Morning,29447.3
2023-12-12,38.19,872,No,Tuesday,38.28,Winter,Morning,33301.68
2023-12-12,43.22,887,No,Tuesday,40.23,Winter,Evening,38336.14
2023-12-12,43.76,888,No,Tuesday,40.19,Winter,Night,38858.88
2023-12-12,34.24,1315,Yes,Tuesday,32.37,Winter,Afternoon,45025.6
2023-12-12,33.29,1620,Yes,Tuesday,36.94,Winter,Morning,53929.8
2023-12-12,31.41,760,No,Tuesday,28.34,Winter,Morning,23871.6
2023-12-12,44.07,704,No,Tuesday,43.68,Winter,Evening,31025.28
2023-12-12,48.38,770,Yes,Tuesday,49.23,Winter,Evening,37252.6
2023-12-12,25.68,1190,No,Tuesday,25.53,Winter,Afternoon,30559.2
2023-12-13,28.37,1491,Yes,Wednesday,33.38,Winter,Afternoon,42299.67
2023-12-13,33.58,847,No,Wednesday,26.36,Winter,Afternoon,28442.26
2023-12-13,29.91,1277,No,Wednesday,18.93,Winter,Afternoon,38195.07
2023-12-13,28.44,826,No,Wednesday,22.58,Winter,Evening,23491.44
2023-12-13,41.89,903,No,Wednesday,52.8,Winter,Afternoon,37826.67
2023-12-13,44.17,896,No,Wednesday,45.28,Winter,Night,39576.32
2023-12-13,47.66,645,No,Wednesday,52.13,Winter,Morning,30740.7
2023-12-13,40.39,1128,Yes,Wednesday,48.32,Winter,Morning,45559.92
2023-12-13,28.98,666,No,Wednesday,27.15,Winter,Afternoon,19300.68
2023-12-13,36.33,750,No,Wednesday,36.2,Winter,Morning,27247.5
2023-12-13,51.66,741,No,Wednesday,50.47,Winter,Evening,38280.06
2023-12-13,35.88,920,No,Wednesday,35.39,Winter,Evening,33009.6
2023-12-13,40.25,802,No,Wednesday,39.33,Winter,Evening,32280.5
2023-12-13,47.74,934,Yes,Wednesday,39.78,Winter,Afternoon,44589.16
2023-12-13,38.73,630,No,Wednesday,34.7,Winter,Afternoon,24399.9
2023-12-13,41.54,1275,No,Wednesday,39.39,Winter,Afternoon,52963.5
2023-12-13,39.98,808,No,Wednesday,42.49,Winter,Morning,32303.84
2023-12-13,29.32,1060,No,Wednesday,28.3,Winter,Morning,31079.2
2023-12-13,44.53,1073,No,Wednesday,38.9,Winter,Evening,47780.69
2023-12-13,35.43,1050,Yes,Wednesday,34.28,Winter,Afternoon,37201.5
2023-12-13,42.79,1047,No,Wednesday,43.54,Winter,Evening,44801.13
2023-12-13,48.29,1423,Yes,Wednesday,58.02,Winter,Afternoon,68716.67
2023-12-14,38.77,1114,No,Thursday,48.21,Winter,Afternoon,43189.78
2023-12-14,42.68,747,Yes,Thursday,45.23,Winter,Morning,31881.96
2023-12-14,34.82,983,No,Thursday,33.92,Winter,Afternoon,34228.06
2023-12-14,38.07,1099,No,Thursday,45.5,Winter,Morning,41838.93
2023-12-14,27.55,1179,Yes,Thursday,26.74,Winter,Night,32481.45
2023-12-14,34.0,790,No,Thursday,29.55,Winter,Afternoon,26860.0
2023-12-14,44.02,839,No,Thursday,51.67,Winter,Morning,36932.78
2023-12-14,44.37,836,Yes,Thursday,44.19,Winter,Morning,37093.32
2023-12-14,50.35,842,No,Thursday,48.76,Winter,Morning,42394.7
2023-12-14,42.37,566,No,Thursday,49.62,Winter,Morning,23981.42
2023-12-14,39.62,381,No,Thursday,40.95,Winter,Morning,15095.22
2023-12-14,32.2,1268,No,Thursday,35.79,Winter,Evening,40829.6
2023-12-14,47.81,491,No,Thursday,43.82,Winter,Afternoon,23474.71
2023-12-14,34.33,738,No,Thursday,37.97,Winter,Morning,25335.54
2023-12-14,46.11,970,No,Thursday,52.58,Winter,Morning,44726.7
2023-12-14,41.31,955,No,Thursday,45.79,Winter,Afternoon,39451.05
2023-12-14,38.8,1012,No,Thursday,36.92,Winter,Afternoon,39265.6
2023-12-14,38.12,1042,No,Thursday,40.76,Winter,Evening,39721.04
2023-12-14,28.33,1114,No,Thursday,36.5,Winter,Morning,31559.62
2023-12-14,40.83,728,No,Thursday,43.36,Winter,Morning,29724.24
2023-12-15,47.71,416,No,Friday,36.78,Winter,Morning,19847.36
2023-12-15,44.88,1240,No,Friday,49.67,Winter,Evening,55651.2
2023-12-15,43.27,788,No,Friday,41.92,Winter,Afternoon,34096.76
2023-12-15,45.7,532,No,Friday,47.55,Winter,Afternoon,24312.4
2023-12-15,35.75,1202,Yes,Friday,27.95,Winter,Afternoon,42971.5
2023-12-15,32.48,864,No,Friday,33.24,Winter,Morning,28062.72
2023-12-15,39.93,653,No,Friday,37.44,Winter,Morning,26074.29
2023-12-15,29.56,1028,No,Friday,29.7,Winter,Afternoon,30387.68
2023-12-15,41.45,694,No,Friday,42.6,Winter,Afternoon,28766.3
2023-12-15,31.23,1275,Yes,Friday,26.75,Winter,Morning,39818.25
2023-12-15,44.97,937,No,Friday,48.08,Winter,Night,42136.89
2023-12-15,32.5,1307,Yes,Friday,29.59,Winter,Afternoon,42477.5
2023-12-15,33.56,819,No,Friday,29.8,Winter,Afternoon,27485.64
2023-12-15,34.26,991,No,Friday,26.14,Winter,Afternoon,33951.66
2023-12-15,41.8,764,Yes,Friday,41.58,Winter,Morning,31935.2
2023-12-15,39.47,543,No,Friday,41.77,Winter,Night,21432.21
2023-12-15,41.71,786,Yes,Friday,40.37,Winter,Afternoon,32784.06
2023-12-15,40.97,503,No,Friday,41.25,Winter,Afternoon,20607.91
2023-12-15,26.43,1514,No,Friday,28.73,Winter,Afternoon,40015.02
2023-12-15,32.03,1183,No,Friday,35.34,Winter,Evening,37891.49
2023-12-15,36.64,984,No,Friday,29.13,Winter,Afternoon,36053.76
2023-12-15,33.71,1064,No,Friday,38.07,Winter,Afternoon,35867.44
2023-12-15,45.67,622,No,Friday,45.85,Winter,Morning,28406.74
2023-12-15,36.97,1178,Yes,Friday,31.28,Winter,Afternoon,43550.66
2023-12-15,31.4,939,No,Friday,40.37,Winter,Evening,29484.6
2023-12-15,35.49,1178,Yes,Friday,25.51,Winter,Afternoon,41807.22
2023-12-15,29.69,761,No,Friday,28.08,Winter,Afternoon,22594.09
2023-12-15,36.71,1021,No,Friday,38.77,Winter,Evening,37480.91
2023-12-15,42.57,967,No,Friday,46.58,Winter,Night,41165.19
2023-12-15,37.77,791,No,Friday,34.0,Winter,Morning,29876.07
2023-12-15,30.12,696,No,Friday,32.18,Winter,Afternoon,20963.52
2023-12-16,29.5,1458,No,Saturday,30.85,Winter,Morning,43011.0
2023-12-16,34.86,1222,No,Saturday,38.94,Winter,Evening,42598.92
2023-12-16,38.78,661,No,Saturday,30.55,Winter,Night,25633.58
2023-12-16,36.31,1340,No,Saturday,46.83,Winter,Morning,48655.4
2023-12-16,47.55,971,No,Saturday,54.12,Winter,Afternoon,46171.05
2023-12-16,31.67,1229,No,Saturday,27.24,Winter,Evening,38922.43
2023-12-16,28.46,1245,No,Saturday,30.62,Winter,Evening,35432.7
2023-12-16,34.8,1197,No,Saturday,37.56,Winter,Evening,41655.6
2023-12-16,38.67,1181,No,Saturday,35.77,Winter,Afternoon,45669.27
2023-12-16,34.1,1158,No,Saturday,36.03,Winter,Morning,39487.8
2023-12-16,44.53,1106,No,Saturday,37.4,Winter,Afternoon,49250.18
2023-12-16,29.29,1402,No,Saturday,36.66,Winter,Morning,41064.58
2023-12-16,31.3,955,No,Saturday,30.43,Winter,Evening,29891.5
2023-12-16,40.03,1029,No,Saturday,36.1,Winter,Evening,41190.87
2023-12-16,43.55,1117,No,Saturday,43.74,Winter,Afternoon,48645.35
2023-12-16,39.08,860,No,Saturday,39.43,Winter,Night,33608.8
2023-12-16,48.42,1064,Yes,Saturday,39.6,Winter,Morning,51518.88
2023-12-16,42.57,842,No,Saturday,52.36,Winter,Evening,35843.94
2023-12-16,34.86,906,No,Saturday,33.86,Winter,Morning,31583.16
2023-12-16,35.55,1164,No,Saturday,31.48,Winter,Morning,41380.2
2023-12-16,26.14,1336,No,Saturday,27.33,Winter,Evening,34923.04
2023-12-16,43.56,795,No,Saturday,40.08,Winter,Afternoon,34630.2
2023-12-16,33.12,1083,No,Saturday,30.61,Winter,Morning,35868.96
2023-12-16,50.41,966,No,Saturday,54.49,Winter,Afternoon,48696.06
2023-12-17,36.79,1351,Yes,Sunday,35.01,Winter,Afternoon,49703.29
2023-12-17,29.47,1201,No,Sunday,31.65,Winter,Morning,35393.47
2023-12-17,36.41,911,No,Sunday,31.73,Winter,Afternoon,33169.51
2023-12-17,38.56,1029,No,Sunday,43.76,Winter,Afternoon,39678.24
2023-12-17,44.42,1173,No,Sunday,40.02,Winter,Evening,52104.66
2023-12-17,38.78,1171,No,Sunday,34.61,Winter,Evening,45411.38
2023-12-17,37.28,1056,No,Sunday,41.45,Winter,Afternoon,39367.68
2023-12-17,39.63,801,No,Sunday,30.74,Winter,Evening,31743.63
2023-12-17,40.86,1063,No,Sunday,42.73,Winter,Night,43434.18
2023-12-17,45.96,769,No,Sunday,41.14,Winter,Afternoon,35343.24
2023-12-17,30.47,1100,No,Sunday,20.4,Winter,Night,33517.0
2023-12-17,31.48,1294,No,Sunday,33.95,Winter,Afternoon,40735.12
2023-12-17,39.46,1085,No,Sunday,41.78,Winter,Afternoon,42814.1
2023-12-17,32.08,1445,No,Sunday,36.87,Winter,Evening,46355.6
2023-12-17,49.57,521,No,Sunday,48.98,Winter,Afternoon,25825.97
2023-12-17,41.53,822,No,Sunday,43.75,Winter,Morning,34137.66
2023-12-17,40.7,1159,No,Sunday,38.17,Winter,Morning,47171.3
2023-12-17,36.2,911,No,Sunday,37.98,Winter,Morning,32978.2
2023-12-18,32.7,1144,No,Monday,36.57,Winter,Morning,37408.8
2023-12-18,36.19,692,No,Monday,27.9,Winter,Night,25043.48
2023-12-18,30.99,1099,No,Monday,29.5,Winter,Night,34058.01
2023-12-18,35.69,884,No,Monday,33.82,Winter,Afternoon,31549.96
2023-12-18,35.23,956,No,Monday,40.57,Winter,Evening,33679.88
2023-12-18,42.51,527,No,Monday,45.39,Winter,Evening,22402.77
2023-12-18,43.8,1043,No,Monday,38.05,Winter,Afternoon,45683.4
2023-12-18,37.7,730,No,Monday,27.99,Winter,Night,27521.0
2023-12-18,27.82,968,Yes,Monday,31.57,Winter,Morning,26929.76
2023-12-18,37.37,1188,Yes,Monday,42.21,Winter,Evening,44395.56
2023-12-18,32.77,993,No,Monday,29.56,Winter,Night,32540.61
2023-12-18,43.47,734,No,Monday,37.69,Winter,Morning,31906.98
2023-12-18,35.27,625,No,Monday,27.07,Winter,Afternoon,22043.75
2023-12-18,44.26,705,No,Monday,45.89,Winter,Morning,31203.3
2023-12-18,34.91,1114,No,Monday,34.64,Winter,Afternoon,38889.74
2023-12-18,35.55,920,No,Monday,32.95,Winter,Evening,32706.0
2023-12-18,30.83,1337,Yes,Monday,27.88,Winter,Evening,41219.71
2023-12-18,22.47,1214,No,Monday,22.81,Winter,Night,27278.58
2023-12-18,39.09,1137,Yes,Monday,38.6,Winter,Night,44445.33
2023-12-18,42.55,542,No,Monday,41.33,Winter,Morning,23062.1
2023-12-18,28.54,1148,Yes,Monday,23.83,Winter,Afternoon,32763.92
2023-12-18,30.38,1140,No,Monday,38.02,Winter,Morning,34633.2
2023-12-18,36.07,1181,No,Monday,42.87,Winter,Morning,42598.67
2023-12-18,32.49,1235,Yes,Monday,30.37,Winter,Morning,40125.15
2023-12-18,38.88,910,No,Monday,35.44,Winter,Evening,35380.8
2023-12-18,43.87,690,No,Monday,46.36,Winter,Morning,30270.3
2023-12-19,35.7,866,No,Tuesday,47.6,Winter,Evening,30916.2
2023-12-19,35.43,761,No,Tuesday,34.05,Winter,Morning,26962.23
2023-12-19,49.83,493,No,Tuesday,44.85,Winter,Morning,24566.19
2023-12-19,44.64,652,No,Tuesday,45.72,Winter,Morning,29105.28
2023-12-19,41.91,820,No,Tuesday,36.44,Winter,Afternoon,34366.2
2023-12-19,36.32,676,No,Tuesday,33.6,Winter,Morning,24552.32
2023-12-19,25.6,967,No,Tuesday,22.3,Winter,Afternoon,24755.2
2023-12-19,41.82,650,No,Tuesday,43.89,Winter,Morning,27183.0
2023-12-19,30.18,979,No,Tuesday,31.7,Winter,Morning,29546.22
2023-12-19,41.51,620,No,Tuesday,39.61,Winter,Morning,25736.2
2023-12-19,41.79,858,Yes,Tuesday,37.19,Winter,Evening,35855.82
2023-12-19,37.1,715,No,Tuesday,46.56,Winter,Morning,26526.5
2023-12-19,40.93,1025,Yes,Tuesday,43.1,Winter,Afternoon,41953.25
2023-12-19,29.71,1056,No,Tuesday,36.34,Winter,Evening,31373.76
2023-12-19,37.88,815,No,Tuesday,26.72,Winter,Evening,30872.2
2023-12-19,47.57,527,No,Tuesday,40.12,Winter,Evening,25069.39
2023-12-19,34.08,892,No,Tuesday,27.73,Winter,Morning,30399.36
2023-12-19,36.81,1067,No,Tuesday,34.17,Winter,Afternoon,39276.27
2023-12-19,32.02,1047,No,Tuesday,31.43,Winter,Evening,33524.94
2023-12-19,43.37,770,No,Tuesday,37.43,Winter,Morning,33394.9
2023-12-19,45.37,413,No,Tuesday,44.83,Winter,Afternoon,18737.81
2023-12-19,37.06,1498,Yes,Tuesday,46.29,Winter,Morning,55515.88
2023-12-19,47.5,842,No,Tuesday,50.58,Winter,Afternoon,39995.0
2023-12-19,36.6,810,No,Tuesday,35.79,Winter,Afternoon,29646.0
2023-12-20,32.58,1305,Yes,Wednesday,37.13,Winter,Afternoon,42516.9
2023-12-20,31.52,990,No,Wednesday,34.97,Winter,Evening,31204.8
2023-12-20,37.06,848,Yes,Wednesday,35.93,Winter,Evening,31426.88
2023-12-20,39.45,988,Yes,Wednesday,47.26,Winter,Night,38976.6
2023-12-20,32.73,972,No,Wednesday,32.38,Winter,Afternoon,31813.56
2023-12-20,44.29,822,No,Wednesday,53.45,Winter,Morning,36406.38
2023-12-20,47.04,1005,Yes,Wednesday,45.07,Winter,Morning,47275.2
2023-12-20,41.06,824,No,Wednesday,36.7,Winter,Morning,33833.44
2023-12-20,36.52,1017,No,Wednesday,44.97,Winter,Evening,37140.84
2023-12-20,44.19,559,No,Wednesday,38.79,Winter,Morning,24702.21
2023-12-20,42.65,422,No,Wednesday,44.15,Winter,Night,17998.3
2023-12-20,43.1,410,No,Wednesday,31.71,Winter,Morning,17671.0
2023-12-20,36.83,903,No,Wednesday,27.08,Winter,Evening,33257.49
2023-12-20,37.13,1112,No,Wednesday,38.66,Winter,Evening,41288.56
2023-12-20,30.47,1298,Yes,Wednesday,21.25,Winter,Afternoon,39550.06
2023-12-20,26.88,752,No,Wednesday,25.49,Winter,Morning,20213.76
2023-12-20,33.13,1221,Yes,Wednesday,35.78,Winter,Morning,40451.73
2023-12-20,42.18,959,Yes,Wednesday,45.25,Winter,Afternoon,40450.62
2023-12-20,34.17,766,No,Wednesday,43.8,Winter,Evening,26174.22
2023-12-20,37.81,1220,Yes,Wednesday,30.27,Winter,Afternoon,46128.2
2023-12-20,32.66,976,Yes,Wednesday,21.06,Winter,Night,31876.16
2023-12-20,33.33,844,No,Wednesday,29.31,Winter,Evening,28130.52
2023-12-20,45.05,707,No,Wednesday,40.72,Winter,Evening,31850.35
2023-12-20,39.62,348,No,Wednesday,40.28,Winter,Morning,13787.76
2023-12-20,38.47,1000,No,Wednesday,28.56,Winter,Evening,38470.0
2023-12-20,33.89,1115,Yes,Wednesday,36.16,Winter,Morning,37787.35
2023-12-20,44.43,615,Yes,Wednesday,32.56,Winter,Night,27324.45
2023-12-20,36.64,859,No,Wednesday,37.04,Winter,Morning,31473.76
2023-12-20,48.76,1044,No,Wednesday,49.87,Winter,Evening,50905.44
2023-12-20,39.21,693,No,Wednesday,35.1,Winter,Morning,27172.53
2023-12-20,34.54,775,No,Wednesday,33.94,Winter,Night,26768.5
2023-12-21,29.45,728,No,Thursday,31.19,Winter,Morning,21439.6
2023-12-21,36.91,1052,Yes,Thursday,36.02,Winter,Morning,38829.32
2023-12-21,25.32,756,No,Thursday,30.48,Winter,Morning,19141.92
2023-12-21,29.84,983,No,Thursday,28.22,Winter,Afternoon,29332.72
2023-12-21,36.37,1195,Yes,Thursday,34.62,Winter,Night,43462.15
2023-12-21,38.62,835,No,Thursday,45.18,Winter,Evening,32247.7
2023-12-21,31.46,962,No,Thursday,29.43,Winter,Afternoon,30264.52
2023-12-21,25.88,780,No,Thursday,22.18,Winter,Evening,20186.4
2023-12-21,26.34,1151,No,Thursday,31.98,Winter,Morning,30317.34
2023-12-21,45.86,1112,Yes,Thursday,44.43,Winter,Afternoon,50996.32
2023-12-21,45.14,600,No,Thursday,36.85,Winter,Night,27084.0
2023-12-21,43.88,570,No,Thursday,39.89,Winter,Night,25011.6
2023-12-21,42.96,757,No,Thursday,37.2,Winter,Afternoon,32520.72
2023-12-21,36.51,936,Yes,Thursday,42.01,Winter,Night,34173.36
2023-12-21,38.98,1300,Yes,Thursday,41.6,Winter,Evening,50674.0
2023-12-21,47.7,912,Yes,Thursday,47.89,Winter,Morning,43502.4
2023-12-21,30.6,1132,Yes,Thursday,30.91,Winter,Afternoon,34639.2
2023-12-21,45.86,682,No,Thursday,50.14,Winter,Afternoon,31276.52
2023-12-21,37.99,1044,No,Thursday,36.3,Winter,Afternoon,39661.56
2023-12-21,32.79,763,No,Thursday,23.97,Winter,Evening,25018.77
2023-12-21,31.58,1164,No,Thursday,39.78,Winter,Night,36759.12
2023-12-21,29.73,1113,No,Thursday,29.65,Winter,Morning,33089.49
2023-12-21,40.4,578,No,Thursday,50.34,Winter,Evening,23351.2
2023-12-21,36.16,1294,No,Thursday,38.18,Winter,Evening,46791.04
2023-12-21,42.98,912,No,Thursday,49.48,Winter,Morning,39197.76
2023-12-21,36.34,967,No,Thursday,44.12,Winter,Evening,35140.78
2023-12-21,31.98,1076,Yes,Thursday,35.75,Winter,Evening,34410.48
2023-12-21,36.39,950,Yes,Thursday,39.07,Winter,Morning,34570.5
2023-12-21,38.26,1161,No,Thursday,47.94,Winter,Morning,44419.86
2023-12-22,38.63,590,No,Friday,36.71,Winter,Evening,22791.7
2023-12-22,27.75,1040,No,Friday,31.59,Winter,Evening,28860.0
2023-12-22,29.87,1197,Yes,Friday,29.22,Winter,Morning,35754.39
2023-12-22,33.29,834,No,Friday,32.49,Winter,Morning,27763.86
2023-12-22,37.86,1103,No,Friday,37.93,Winter,Afternoon,41759.58
2023-12-22,33.19,1180,No,Friday,37.45,Winter,Morning,39164.2
2023-12-22,40.46,1324,Yes,Friday,53.24,Winter,Morning,53569.04
2023-12-22,36.68,1006,No,Friday,32.69,Winter,Morning,36900.08
2023-12-22,34.87,1118,No,Friday,41.69,Winter,Morning,38984.66
2023-12-22,39.26,818,No,Friday,40.06,Winter,Morning,32114.68
2023-12-22,38.56,1017,Yes,Friday,49.4,Winter,Morning,39215.52
2023-12-22,32.43,1246,Yes,Friday,33.52,Winter,Night,40407.78
2023-12-22,36.02,1005,No,Friday,41.88,Winter,Evening,36200.1
2023-12-22,41.59,915,No,Friday,37.43,Winter,Night,38054.85
2023-12-22,44.17,642,No,Friday,50.06,Winter,Afternoon,28357.14
2023-12-22,33.21,1352,Yes,Friday,37.28,Winter,Night,44899.92
2023-12-22,36.15,1201,Yes,Friday,29.27,Winter,Evening,43416.15
2023-12-22,35.72,1245,Yes,Friday,39.15,Winter,Morning,44471.4
2023-12-22,30.57,1222,Yes,Friday,38.42,Winter,Afternoon,37356.54
2023-12-22,18.28,1300,No,Friday,18.01,Winter,Afternoon,23764.0
2023-12-22,44.96,846,No,Friday,36.15,Winter,Afternoon,38036.16
2023-12-22,33.75,1029,No,Friday,30.56,Winter,Afternoon,34728.75
2023-12-22,39.4,1048,Yes,Friday,47.77,Winter,Afternoon,41291.2
2023-12-22,40.34,1119,No,Friday,45.83,Winter,Morning,45140.46
2023-12-22,42.08,716,No,Friday,38.27,Winter,Evening,30129.28
2023-12-22,33.39,1144,Yes,Friday,23.04,Winter,Evening,38198.16
2023-12-22,32.78,609,No,Friday,35.6,Winter,Afternoon,19963.02
2023-12-23,50.18,231,No,Saturday,40.34,Winter,Afternoon,11591.58
2023-12-23,40.56,770,No,Saturday,41.68,Winter,Evening,31231.2
2023-12-23,40.35,676,No,Saturday,39.59,Winter,Morning,27276.6
2023-12-23,48.36,678,No,Saturday,37.95,Winter,Morning,32788.08
2023-12-23,39.72,1112,No,Saturday,30.67,Winter,Morning,44168.64
2023-12-23,35.92,1460,Yes,Saturday,37.17,Winter,Evening,52443.2
2023-12-23,44.68,1158,Yes,Saturday,40.3,Winter,Night,51739.44
2023-12-23,38.85,965,No,Saturday,33.66,Winter,Afternoon,37490.25
2023-12-23,42.63,1105,No,Saturday,54.73,Winter,Evening,47106.15
2023-12-23,38.52,722,No,Saturday,37.45,Winter,Morning,27811.44
2023-12-23,37.76,940,No,Saturday,40.35,Winter,Evening,35494.4
2023-12-23,38.02,1139,Yes,Saturday,30.69,Winter,Afternoon,43304.78
2023-12-23,34.7,1165,Yes,Saturday,32.08,Winter,Evening,40425.5
2023-12-23,28.64,1504,No,Saturday,23.68,Winter,Afternoon,43074.56
